AF3,F7,F3,FC5,T7,P7,O1,O2,P8,T8,FC6,F4,F8,AF4,Label
4226.154,4201.154,4231.026,4270.385,4396.026,4357.436,4350.641,4191.282,4185.513,4178.974,4310.897,4223.077,4378.077,4341.538,7.56
4228.59,4218.462,4240.641,4276.282,4397.692,4351.923,4351.026,4232.436,4228.846,4208.846,4313.205,4230.513,4358.333,4341.795,7.56
4229.359,4208.205,4231.538,4265.641,4397.564,4356.026,4352.949,4201.282,4207.308,4267.436,4317.949,4239.744,4354.744,4330.256,7.56
4244.103,4210.641,4235.641,4269.359,4394.487,4352.692,4346.667,4221.154,4217.179,4299.872,4331.923,4262.308,4349.615,4326.282,7.56
4224.744,4192.308,4235.641,4264.615,4394.231,4346.41,4339.103,4232.436,4228.077,4318.846,4334.359,4262.436,4326.795,4322.179,7.56
4231.667,4211.795,4235.641,4272.821,4394.359,4341.923,4335.128,4041.026,4042.821,4343.077,4346.667,4283.333,4322.949,4335.128,7.56
4224.487,4226.282,4231.538,4275.769,4394.744,4347.692,4335.769,3950.641,3949.487,4338.718,4351.923,4300.513,4322.821,4340.0,7.56
4220.513,4246.667,4240.128,4276.538,4392.821,4348.462,4329.872,4004.487,4003.718,4345.385,4343.718,4283.205,4338.462,4352.051,7.56
4227.308,4244.487,4246.538,4270.0,4391.923,4349.615,4334.103,4006.667,4008.077,4346.41,4340.128,4273.846,4350.641,4371.154,7.56
4237.564,4252.692,4244.615,4269.487,4392.179,4347.949,4338.077,3982.179,3983.077,4304.487,4340.769,4273.333,4363.59,4383.59,7.56
4241.282,4246.026,4247.051,4279.744,4392.308,4354.231,4342.179,4014.744,4015.256,4266.538,4331.538,4260.769,4372.179,4386.923,7.56
4231.154,4222.564,4240.128,4272.949,4390.513,4362.436,4345.385,3959.487,3960.897,4250.0,4326.538,4246.154,4396.538,4392.821,7.56
4240.256,4222.436,4241.538,4279.615,4391.282,4361.026,4344.744,4076.154,4075.513,4216.41,4318.718,4235.641,4386.667,4386.282,7.56
4227.692,4212.051,4241.923,4272.949,4392.821,4354.487,4344.487,4248.077,4245.897,4194.359,4302.051,4207.821,4384.359,4362.821,7.56
4233.205,4218.333,4242.308,4273.59,4394.103,4356.154,4350.513,4236.282,4236.538,4186.538,4300.897,4211.154,4386.667,4348.333,7.56
4221.667,4204.103,4228.205,4273.205,4394.744,4358.974,4348.974,4186.538,4186.154,4171.923,4312.436,4224.231,4385.385,4342.051,7.56
4234.744,4219.231,4235.128,4282.436,4395.256,4356.154,4343.59,4230.769,4230.513,4205.128,4313.846,4230.769,4354.872,4342.179,7.56
4227.821,4211.538,4232.821,4269.359,4393.333,4356.538,4345.769,4203.846,4205.256,4258.846,4316.667,4236.538,4345.769,4328.333,7.56
4232.436,4227.949,4237.308,4272.564,4392.179,4351.923,4340.513,4221.282,4221.795,4293.974,4330.769,4258.462,4349.359,4324.744,7.56
4223.974,4222.564,4231.923,4267.949,4396.795,4348.846,4334.744,4220.513,4221.026,4321.538,4334.615,4264.103,4333.974,4318.718,7.56
4234.359,4243.333,4236.667,4277.179,4396.154,4347.821,4334.487,4047.436,4045.513,4345.256,4346.026,4287.051,4325.128,4331.154,7.56
4218.59,4228.974,4233.974,4274.103,4391.026,4353.333,4333.718,3975.128,3969.231,4340.128,4350.769,4298.462,4318.077,4339.359,7.56
4218.718,4227.692,4239.231,4272.949,4392.821,4348.718,4325.897,4014.615,4010.128,4345.513,4348.59,4285.128,4328.205,4351.154,7.56
4227.692,4227.564,4244.103,4273.205,4397.179,4351.667,4334.231,4002.308,4000.769,4340.385,4343.59,4274.744,4342.308,4364.487,7.56
4241.154,4232.821,4244.103,4278.077,4393.077,4359.487,4338.333,3981.538,3987.308,4303.077,4338.974,4270.769,4360.0,4379.359,7.56
4244.231,4216.538,4247.308,4280.769,4392.564,4363.205,4336.667,4008.462,4013.205,4271.154,4330.513,4261.41,4370.513,4390.128,7.56
4232.821,4230.128,4243.846,4271.667,4395.897,4361.026,4339.103,3970.128,3957.179,4247.051,4327.308,4247.821,4395.128,4397.564,7.56
4235.0,4245.128,4243.205,4279.231,4395.513,4364.103,4344.744,4070.0,4088.333,4213.333,4315.128,4232.564,4392.949,4385.0,7.56
4228.205,4217.179,4239.103,4276.282,4392.436,4364.872,4340.897,4181.026,4251.282,4200.513,4296.41,4209.231,4395.513,4364.744,7.56
4236.282,4231.282,4238.718,4279.231,4396.667,4362.436,4340.513,4193.59,4232.179,4190.385,4303.077,4218.077,4385.256,4352.308,7.56
4223.333,4236.41,4230.641,4275.0,4398.718,4359.359,4344.103,4200.897,4184.103,4180.0,4318.718,4225.385,4377.051,4341.667,7.56
4236.667,4232.179,4236.795,4276.923,4395.513,4358.077,4342.308,4234.872,4228.59,4217.308,4316.282,4228.077,4358.462,4337.436,7.56
4228.718,4207.308,4228.974,4265.385,4393.718,4358.077,4342.564,4199.103,4209.872,4259.872,4318.205,4234.103,4364.103,4327.949,7.56
4234.744,4228.59,4234.615,4270.897,4395.0,4352.821,4343.077,4229.872,4222.179,4286.026,4330.641,4252.564,4362.051,4324.231,7.56
4225.513,4205.769,4230.513,4260.641,4396.282,4352.821,4338.077,4212.179,4207.436,4314.359,4330.897,4257.692,4339.872,4313.974,7.56
4236.41,4205.0,4235.385,4270.0,4394.359,4354.103,4329.231,4069.872,4094.487,4339.103,4344.103,4283.846,4321.667,4327.179,7.56
4218.462,4217.308,4236.026,4272.179,4394.487,4354.359,4331.41,4021.026,4048.205,4336.282,4353.59,4293.846,4306.667,4339.487,7.56
4220.897,4252.564,4245.256,4277.436,4393.462,4351.282,4330.0,4020.385,4023.333,4349.103,4347.436,4281.667,4319.615,4356.667,7.56
4225.769,4245.641,4244.231,4272.821,4395.128,4359.103,4332.051,3994.487,3987.692,4345.0,4339.744,4275.128,4340.128,4371.282,7.56
4232.564,4255.0,4241.795,4274.487,4395.256,4356.923,4333.59,3985.897,3988.59,4303.59,4340.256,4271.923,4357.564,4379.231,7.56
4231.282,4248.333,4240.641,4275.513,4392.436,4355.641,4334.615,4003.974,4004.487,4269.744,4333.462,4260.769,4371.026,4380.513,7.56
4232.821,4230.769,4232.564,4271.667,4391.154,4361.41,4335.0,3987.308,3985.0,4247.308,4328.846,4252.179,4397.308,4392.436,7.56
4241.026,4212.949,4235.128,4280.128,4393.59,4366.41,4342.308,4046.026,4043.333,4213.718,4316.154,4239.744,4388.333,4390.0,7.56
4229.231,4210.513,4241.026,4273.077,4394.744,4363.846,4342.949,4068.462,4058.974,4200.641,4302.051,4216.795,4393.077,4370.641,7.56
4235.641,4233.718,4245.0,4277.308,4396.282,4362.949,4341.538,4134.487,4128.846,4189.872,4303.846,4220.513,4394.231,4354.231,7.56
4233.718,4228.846,4236.41,4278.846,4395.641,4359.231,4341.154,4232.436,4234.744,4177.949,4308.846,4224.487,4387.308,4346.41,7.56
4241.667,4226.282,4237.949,4277.051,4394.872,4361.026,4344.231,4241.282,4242.821,4208.077,4308.974,4225.769,4360.513,4340.0,7.56
4226.154,4211.154,4229.744,4262.308,4395.128,4367.308,4344.744,4175.0,4173.974,4246.667,4318.462,4230.641,4361.795,4330.385,7.56
4237.436,4245.128,4235.897,4271.667,4394.615,4359.231,4334.359,4244.744,4244.359,4276.923,4327.949,4252.051,4354.615,4330.128,7.56
4228.333,4237.949,4229.103,4262.949,4392.692,4350.897,4330.0,4212.051,4211.795,4312.564,4332.051,4260.769,4341.923,4317.436,7.56
4229.872,4218.077,4234.615,4269.359,4391.026,4352.179,4338.59,4031.282,4028.333,4340.256,4352.179,4286.41,4332.436,4328.205,7.56
4211.667,4187.179,4231.154,4267.949,4393.462,4354.359,4340.641,3984.487,3982.564,4339.231,4355.0,4292.051,4321.667,4340.513,7.56
4226.026,4214.359,4235.769,4271.154,4393.462,4347.821,4328.333,4016.41,4019.231,4351.538,4343.077,4281.538,4333.205,4359.872,7.56
4232.179,4219.487,4238.462,4268.59,4390.385,4355.513,4332.436,4008.59,4010.897,4344.103,4340.256,4273.59,4344.872,4370.385,7.56
4239.744,4229.744,4246.282,4280.128,4391.923,4361.667,4336.923,3978.718,3977.692,4309.872,4343.974,4271.154,4356.154,4376.538,7.56
4235.897,4233.718,4247.692,4282.564,4396.923,4361.923,4335.513,3995.128,3993.974,4281.795,4335.0,4261.795,4372.692,4378.462,7.56
4238.077,4258.846,4243.333,4278.846,4397.051,4356.026,4334.872,4009.231,4009.744,4254.359,4327.564,4251.026,4392.051,4388.333,7.56
4238.846,4250.385,4244.487,4285.128,4396.538,4357.821,4337.564,4008.205,4008.59,4219.872,4317.051,4238.59,4389.615,4387.051,7.56
4228.462,4220.385,4242.564,4273.974,4396.154,4361.795,4337.564,3961.026,3960.256,4209.103,4307.692,4222.564,4407.949,4375.897,7.56
4236.41,4213.846,4242.564,4268.205,4396.923,4368.205,4345.385,4091.538,4091.026,4193.462,4306.41,4218.718,4400.256,4362.179,7.56
4234.615,4211.282,4240.128,4270.641,4395.128,4366.026,4349.487,4263.59,4263.59,4179.744,4307.821,4210.385,4386.41,4353.205,7.56
4245.641,4213.718,4240.897,4278.718,4393.59,4359.744,4348.462,4242.692,4240.256,4211.41,4309.744,4220.385,4365.0,4344.231,7.56
4232.051,4192.308,4226.795,4270.0,4390.513,4357.949,4345.769,4160.769,4157.949,4251.154,4320.897,4238.846,4362.308,4326.795,7.56
4235.256,4220.641,4232.949,4276.667,4391.41,4355.0,4341.282,4258.718,4260.513,4281.282,4326.795,4253.077,4348.462,4318.462,7.56
4225.769,4226.154,4230.641,4264.744,4394.487,4348.333,4340.128,4204.231,4204.744,4314.615,4330.513,4257.564,4340.128,4310.897,7.56
4234.872,4236.154,4235.769,4269.231,4392.564,4344.487,4340.256,4022.821,4018.59,4338.974,4352.051,4288.846,4326.795,4326.923,7.56
4211.282,4221.923,4232.692,4268.59,4392.051,4351.282,4339.615,3990.897,3989.615,4340.0,4353.59,4289.103,4315.128,4338.974,7.56
4223.462,4240.769,4241.538,4282.436,4393.462,4349.872,4333.718,4020.513,4021.795,4349.615,4342.564,4276.026,4331.538,4355.641,7.56
4232.564,4222.692,4241.282,4275.513,4392.692,4351.923,4335.0,4005.128,4003.846,4337.179,4340.897,4274.744,4348.205,4366.667,7.56
4243.59,4212.436,4245.513,4273.077,4391.026,4354.359,4335.769,3977.436,3975.641,4310.0,4344.615,4276.667,4355.513,4378.846,7.56
4238.205,4205.769,4241.154,4275.128,4394.744,4356.538,4338.846,3996.282,3997.436,4292.692,4339.103,4266.667,4368.974,4382.692,7.56
4239.487,4243.59,4237.436,4283.974,4395.641,4357.692,4340.256,4011.282,4012.179,4265.641,4334.615,4258.462,4389.487,4390.641,7.56
4233.846,4250.0,4244.487,4285.513,4393.974,4362.692,4342.436,4004.359,4004.103,4225.385,4318.718,4243.59,4387.949,4390.513,7.56
4223.846,4236.538,4245.256,4272.308,4394.359,4360.256,4342.179,3961.282,3962.436,4210.769,4305.256,4223.718,4404.872,4381.41,7.56
4234.487,4231.923,4239.487,4276.667,4396.41,4362.436,4350.385,4103.846,4103.974,4190.897,4305.641,4216.538,4400.385,4359.872,7.56
4235.256,4222.692,4236.923,4276.026,4396.026,4360.0,4349.359,4264.231,4259.359,4177.692,4307.179,4207.821,4387.179,4346.154,7.56
4239.231,4226.154,4239.872,4272.692,4396.282,4355.128,4342.308,4232.692,4231.282,4208.718,4309.744,4218.974,4363.974,4342.949,7.56
4228.077,4217.179,4231.282,4271.282,4392.564,4356.282,4343.077,4169.872,4178.333,4247.051,4324.359,4237.564,4368.846,4335.641,7.56
4239.744,4223.462,4235.385,4280.385,4393.205,4358.205,4346.923,4254.487,4245.769,4276.667,4328.846,4249.231,4353.59,4321.538,7.56
4234.359,4206.667,4226.667,4267.308,4397.179,4352.051,4341.923,4194.231,4195.256,4310.0,4331.923,4256.795,4342.051,4306.154,7.56
4242.821,4223.333,4233.333,4275.513,4396.538,4347.564,4335.513,4089.744,4147.564,4335.769,4351.41,4291.282,4326.667,4322.821,7.56
4219.872,4224.487,4230.769,4269.231,4394.872,4351.41,4335.385,4064.872,4119.487,4341.282,4348.718,4290.256,4312.564,4339.872,7.56
4228.974,4244.487,4236.154,4275.641,4392.692,4348.462,4331.41,4017.179,4013.974,4352.692,4337.308,4276.538,4325.0,4359.103,7.56
4227.051,4224.231,4236.154,4274.744,4392.179,4349.872,4330.385,3982.308,3972.821,4339.744,4340.641,4273.205,4339.103,4363.077,7.56
4234.615,4226.538,4245.0,4281.154,4393.462,4351.282,4330.641,3991.667,3999.615,4316.026,4345.897,4277.436,4348.462,4371.795,7.56
4228.974,4224.487,4240.385,4272.179,4393.59,4356.026,4338.077,3997.308,3997.564,4292.692,4337.821,4265.769,4369.615,4382.949,7.56
4240.769,4247.436,4239.359,4272.179,4392.564,4357.949,4342.179,3999.487,3998.718,4257.308,4330.897,4251.923,4394.231,4398.333,7.56
4239.359,4237.692,4241.923,4278.974,4395.897,4361.667,4345.513,4023.846,4005.0,4217.308,4313.333,4234.487,4388.333,4387.949,7.56
4230.256,4237.051,4237.564,4275.769,4395.385,4358.59,4347.179,4007.051,3965.128,4203.462,4301.667,4222.564,4400.256,4370.128,7.56
4236.026,4230.0,4234.744,4274.744,4394.103,4357.179,4351.154,4133.718,4117.179,4184.487,4304.744,4215.897,4399.744,4357.564,7.56
4238.077,4214.359,4237.692,4272.564,4395.0,4356.795,4351.026,4254.872,4257.051,4181.41,4305.769,4205.641,4383.077,4352.949,7.56
4240.256,4222.821,4238.205,4272.308,4394.487,4360.0,4351.795,4225.256,4224.872,4215.385,4306.026,4221.026,4353.974,4343.077,7.56
4225.385,4230.256,4232.051,4266.923,4391.923,4356.538,4345.0,4183.974,4192.308,4246.282,4322.821,4242.436,4361.667,4332.179,7.56
4233.718,4238.846,4242.436,4273.974,4393.974,4351.154,4341.282,4244.872,4232.692,4278.205,4331.667,4252.436,4352.692,4326.667,7.56
4227.692,4212.949,4233.59,4267.821,4394.744,4349.103,4345.128,4189.872,4192.564,4315.513,4333.974,4259.231,4344.359,4316.41,7.56
4231.154,4213.59,4233.718,4274.231,4391.154,4347.821,4345.256,4150.385,4237.692,4335.641,4348.974,4289.359,4326.154,4324.359,7.56
4213.333,4201.795,4229.103,4264.359,4390.256,4345.513,4340.385,4115.0,4195.513,4339.615,4351.026,4286.154,4311.538,4332.436,7.56
4228.974,4225.0,4241.154,4273.974,4392.949,4342.051,4333.205,4009.872,3999.872,4353.205,4345.769,4280.897,4319.615,4351.026,7.56
4220.641,4227.051,4241.923,4273.462,4394.872,4347.051,4331.923,3975.128,3956.154,4338.333,4346.41,4280.641,4336.282,4363.333,7.56
4230.128,4250.513,4247.692,4280.0,4393.59,4348.974,4333.462,4002.051,4017.051,4314.103,4348.59,4278.846,4346.154,4377.564,7.56
4230.128,4246.154,4241.282,4271.41,4396.154,4352.821,4340.641,3994.103,3993.462,4291.026,4338.974,4264.487,4368.59,4384.487,7.56
4243.462,4260.0,4240.769,4278.077,4397.692,4354.103,4343.59,4002.692,3993.333,4251.538,4330.897,4251.41,4391.795,4394.872,7.56
4240.769,4237.179,4244.359,4280.641,4394.231,4360.0,4347.051,4002.692,4005.769,4218.846,4316.282,4234.872,4388.077,4390.641,7.56
4241.026,4227.179,4243.462,4269.744,4390.385,4360.256,4343.846,3965.0,3965.128,4213.846,4306.923,4226.923,4402.179,4378.974,7.56
4241.538,4217.051,4236.41,4267.564,4393.846,4360.897,4344.487,4131.026,4129.231,4190.256,4305.0,4217.692,4402.051,4357.564,7.56
4234.615,4212.308,4235.769,4269.103,4396.026,4358.59,4346.538,4264.744,4262.692,4182.692,4305.256,4202.692,4387.564,4348.077,7.56
4237.436,4218.59,4236.795,4271.923,4397.436,4358.205,4351.667,4217.436,4220.513,4212.564,4306.154,4215.513,4360.641,4338.333,7.56
4233.333,4220.641,4230.256,4271.667,4395.641,4354.744,4348.462,4188.333,4193.718,4240.641,4320.769,4239.359,4366.795,4330.897,7.56
4240.897,4229.487,4237.564,4277.436,4395.128,4353.462,4343.846,4243.205,4234.487,4271.795,4327.436,4248.59,4351.923,4323.974,7.56
4229.487,4224.359,4234.872,4265.256,4396.282,4352.179,4344.744,4190.897,4193.333,4311.667,4329.487,4253.846,4338.846,4312.692,7.56
4229.487,4238.077,4237.692,4270.0,4392.692,4345.0,4347.179,4205.897,4242.179,4332.564,4345.128,4285.256,4322.692,4320.256,7.56
4208.974,4209.744,4234.487,4269.231,4388.205,4338.462,4344.487,4156.538,4184.872,4339.744,4351.282,4284.231,4325.0,4333.077,7.56
4224.615,4208.462,4244.231,4278.846,4391.667,4337.949,4341.795,3997.051,3991.282,4354.615,4347.564,4279.744,4331.282,4353.974,7.56
4222.564,4217.949,4234.359,4266.154,4397.436,4343.718,4346.538,3962.821,3958.718,4337.308,4342.308,4276.41,4332.821,4362.436,7.56
4236.282,4242.949,4240.128,4274.487,4396.923,4342.308,4345.256,4011.795,4019.615,4311.154,4342.436,4275.0,4347.949,4378.077,7.56
4231.282,4222.308,4243.846,4275.256,4396.41,4345.256,4348.974,3992.308,3991.41,4288.718,4338.205,4263.077,4374.231,4384.103,7.56
4241.923,4256.154,4244.872,4280.0,4397.692,4345.897,4354.359,3998.205,3996.667,4257.821,4331.923,4254.359,4387.949,4391.154,7.56
4233.462,4256.795,4240.256,4277.949,4395.256,4345.128,4356.667,3998.462,4000.641,4233.462,4320.256,4238.846,4398.974,4388.718,7.56
4233.846,4236.41,4246.154,4276.923,4392.436,4344.615,4355.0,3969.872,3969.487,4220.256,4313.59,4230.256,4420.0,4383.205,7.56
4237.051,4215.513,4247.949,4275.256,4395.513,4350.0,4360.256,4143.718,4143.718,4186.41,4306.282,4215.513,4399.744,4363.846,7.56
4234.231,4214.359,4243.205,4268.846,4395.128,4346.667,4360.897,4270.128,4263.59,4187.564,4301.282,4200.385,4382.564,4351.538,7.56
4231.538,4193.077,4236.41,4265.256,4393.462,4347.308,4363.846,4213.718,4213.718,4214.615,4306.154,4217.436,4370.641,4342.051,7.56
4227.949,4194.487,4231.41,4271.795,4392.564,4346.154,4363.59,4185.385,4194.103,4229.487,4320.128,4239.872,4370.128,4338.077,7.56
4235.769,4223.333,4236.667,4278.333,4394.615,4341.026,4360.769,4254.487,4238.462,4266.026,4321.026,4245.256,4345.513,4325.769,7.56
4227.692,4215.513,4232.949,4266.026,4393.59,4333.462,4355.769,4173.077,4185.897,4317.051,4328.077,4258.59,4336.667,4305.0,7.56
4231.282,4237.821,4236.923,4276.41,4393.718,4332.051,4355.385,4125.769,4213.205,4331.667,4348.59,4292.821,4316.026,4313.974,7.56
4212.564,4256.41,4229.872,4273.974,4394.615,4331.538,4356.923,4086.795,4148.718,4336.923,4349.872,4283.974,4313.205,4337.564,7.56
4225.385,4260.385,4240.641,4279.872,4393.846,4331.667,4353.205,4001.923,3986.923,4354.487,4339.872,4276.41,4329.359,4357.051,7.56
4226.667,4218.974,4239.359,4274.231,4394.359,4335.769,4349.872,3976.41,3966.154,4338.462,4342.051,4275.128,4342.308,4358.462,7.56
4240.256,4222.179,4242.821,4284.359,4395.128,4332.564,4349.872,4002.051,4016.667,4324.359,4350.385,4276.026,4350.0,4374.487,7.56
4231.154,4211.282,4237.308,4273.077,4391.795,4331.923,4353.846,3992.692,3989.487,4304.359,4339.615,4265.256,4373.974,4386.41,7.56
4250.0,4220.0,4242.308,4275.0,4389.615,4335.385,4356.41,4007.436,4001.026,4259.231,4327.692,4258.333,4385.128,4391.41,7.56
4238.974,4205.0,4239.872,4277.564,4393.59,4343.333,4362.692,3994.103,3995.256,4228.462,4320.0,4241.795,4391.282,4383.718,7.56
4226.026,4230.897,4238.846,4280.513,4394.359,4343.974,4365.256,3975.769,3975.641,4221.282,4314.487,4228.59,4412.949,4380.897,7.56
4225.0,4239.872,4234.231,4274.744,4392.436,4345.256,4368.462,4153.59,4156.026,4187.564,4304.359,4211.795,4398.205,4361.923,7.56
4239.359,4240.385,4236.923,4269.103,4393.333,4340.513,4368.205,4264.103,4263.59,4180.256,4301.538,4202.564,4373.846,4349.615,7.56
4239.231,4221.795,4235.897,4268.205,4397.051,4339.872,4369.487,4210.641,4210.769,4212.308,4309.103,4219.615,4362.692,4340.128,7.56
4230.128,4220.0,4234.231,4273.974,4394.103,4335.0,4363.59,4197.179,4198.077,4241.667,4323.333,4238.718,4374.487,4333.205,7.56
4237.564,4232.436,4235.769,4273.59,4394.103,4332.564,4362.564,4233.974,4231.41,4275.897,4324.103,4245.128,4352.692,4318.718,7.56
4236.154,4221.41,4229.359,4258.462,4395.0,4329.359,4361.795,4192.949,4191.282,4312.949,4332.821,4260.641,4344.231,4312.692,7.56
4233.077,4214.487,4239.103,4266.282,4392.051,4328.462,4359.872,4244.231,4247.821,4328.077,4346.026,4287.179,4321.41,4323.846,7.56
4215.385,4206.538,4235.513,4272.564,4390.769,4328.718,4358.205,4157.564,4159.487,4341.026,4344.359,4284.231,4311.026,4330.641,7.56
4231.026,4223.974,4236.923,4281.795,4393.077,4329.744,4357.308,3977.821,3974.487,4348.974,4343.718,4288.718,4321.026,4348.077,7.56
4219.872,4221.026,4234.487,4267.821,4394.487,4333.462,4355.769,3965.256,3965.641,4327.179,4342.564,4282.436,4335.769,4361.154,7.56
4231.795,4247.051,4248.846,4277.564,4397.179,4332.436,4355.0,4018.077,4022.436,4320.769,4339.359,4275.385,4342.051,4375.128,7.56
4231.538,4249.103,4242.821,4274.487,4397.692,4333.462,4359.872,3984.359,3984.615,4303.718,4335.897,4263.846,4369.615,4380.0,7.56
4245.897,4272.821,4244.359,4282.564,4394.231,4335.128,4359.615,4003.077,4002.308,4253.718,4333.718,4255.513,4388.974,4392.436,7.56
4226.41,4241.795,4242.692,4280.0,4395.769,4342.051,4362.821,3992.051,3993.333,4225.385,4320.769,4237.564,4395.641,4393.974,7.56
4231.667,4235.513,4245.0,4278.333,4397.308,4341.154,4362.692,3980.385,3979.744,4222.436,4314.487,4230.256,4411.538,4386.154,7.56
4240.385,4223.077,4242.692,4274.231,4392.692,4340.128,4363.333,4167.308,4166.154,4190.256,4305.897,4210.128,4403.974,4359.744,7.56
4243.974,4219.359,4238.333,4275.513,4391.538,4337.179,4362.564,4263.077,4264.103,4187.179,4302.436,4199.487,4381.795,4347.051,7.56
4231.026,4202.436,4226.154,4272.436,4397.692,4337.436,4363.718,4205.641,4205.0,4213.59,4314.872,4220.769,4362.436,4340.769,7.56
4224.359,4212.179,4228.974,4272.436,4396.667,4336.41,4362.308,4203.205,4199.872,4236.923,4326.923,4238.974,4365.385,4339.359,7.56
4229.103,4223.846,4237.564,4272.179,4395.513,4339.615,4365.256,4233.205,4231.41,4269.872,4319.487,4241.41,4342.692,4320.256,7.56
4224.231,4226.795,4230.256,4266.026,4395.128,4336.667,4358.462,4193.333,4192.692,4307.949,4328.205,4259.872,4339.359,4307.051,7.56
4226.667,4238.59,4230.385,4271.795,4394.744,4334.359,4351.667,4249.487,4248.333,4323.077,4346.154,4286.923,4319.872,4319.487,7.56
4219.103,4231.538,4229.872,4271.538,4395.256,4335.128,4352.821,4147.179,4146.282,4337.564,4346.667,4282.692,4308.974,4331.667,7.56
4230.256,4245.0,4242.051,4283.974,4397.436,4336.41,4352.436,3969.744,3970.0,4348.59,4345.513,4287.564,4319.872,4346.923,7.56
4219.744,4234.359,4242.436,4275.256,4397.436,4337.308,4348.333,3968.333,3968.974,4329.231,4348.205,4280.128,4343.974,4361.538,7.56
4237.308,4228.974,4249.615,4279.872,4395.0,4336.795,4351.538,4020.897,4021.41,4316.41,4345.256,4271.667,4355.0,4378.846,7.56
4236.41,4211.026,4240.128,4273.205,4394.615,4340.897,4356.026,3981.923,3983.333,4291.795,4337.179,4261.923,4377.179,4380.513,7.56
4247.821,4234.231,4243.077,4284.359,4394.615,4343.462,4353.846,4005.385,4006.026,4249.872,4331.667,4255.641,4388.974,4386.667,7.56
4232.179,4218.205,4239.744,4278.59,4393.974,4347.179,4357.436,3987.692,3987.051,4228.333,4318.846,4236.538,4400.897,4386.667,7.56
